ann_id,image_id,src_label_raw,defect_type,iso_code,polygon_json,bbox_x1_px,bbox_y1_px,bbox_x2_px,bbox_y2_px,area_px,major_axis_px,minor_axis_px,equiv_diameter_px,major_axis_mm,equiv_diameter_mm,geom_valid,geom_flags
aihub71761:data/raw/aihub71761/RT/ST/w00181_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00181_f0.png,기공,porosity,2011,"[[995.51,344.38],[987.34,348.9],[896.97,352.0],[902.62,348.31],[962.51,307.47],[966.71,306.53]]",896,306,996,352,2224.00,85.79,49.08,53.21,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00182_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00182_f0.png,기공,porosity,2011,"[[104.43,95.58],[98.45,87.25],[110.29,77.35],[113.71,51.45],[140.24,52.02],[165.94,50.93],[170.77,58.06],[201.92,76.8]]",98,50,202,96,2695.55,103.58,41.58,58.58,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00184_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00184_f0.png,기공,porosity,2011,"[[187.43,497.83],[186.1,500.71],[186.04,501.92],[126.56,483.67],[129.57,478.94],[138.22,475.4],[156.76,449.57],[161.83,455.3],[180.76,453.18]]",126,449,188,502,1790.61,62.35,45.05,47.75,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00187_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00187_f0.png,기공,porosity,2011,"[[101.79,528.34],[97.5,533.25],[55.55,555.09],[37.86,536.85],[27.48,522.52],[29.32,505.82],[45.37,503.61],[61.5,491.81],[84.61,501.53],[92.96,506.79]]",27,491,102,556,2928.69,65.34,55.81,61.06,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00189_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00189_f0.png,기공,porosity,2011,"[[197.37,215.19],[197.13,228.66],[192.63,226.69],[168.98,232.26],[168.76,230.74],[166.46,231.98],[133.72,185.81],[143.09,164.8],[174.01,151.54],[199.86,158.4]]",133,151,200,233,3853.08,80.85,65.03,70.04,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00189_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00189_f0.png,슬래그혼입,slag_inclusion,301,"[[551.28,138.59],[526.28,87.08],[525.2,95.31],[542.09,99.63],[553.31,102.61],[547.43,120.1]]",530,96,554,139,319.96,46.46,17.54,20.18,,,True,self_intersect;multipart_largest_kept
aihub71761:data/raw/aihub71761/RT/ST/w00194_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00194_f0.png,기공,porosity,2011,"[[541.02,417.86],[532.56,416.92],[509.38,435.82],[469.55,417.81],[515.96,360.0],[543.18,391.08]]",469,360,544,436,3016.79,74.13,55.76,61.98,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00195_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00195_f0.png,기공,porosity,2011,"[[116.59,653.23],[104.78,652.63],[100.09,636.66],[102.67,623.41],[102.78,623.48],[107.68,620.38],[115.16,611.28],[119.5,612.27],[120.71,616.42],[137.21,623.54]]",100,611,138,654,921.92,42.39,28.44,34.26,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00196_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00196_f0.png,융합불량,lack_of_fusion,401,"[[555.93,71.35],[545.68,62.64],[542.2,57.69],[542.07,40.66],[549.39,20.83],[571.78,23.1]]",542,20,572,72,934.13,50.79,22.75,34.49,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00196_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00196_f1.png,융합불량,lack_of_fusion,401,"[[1113.67,431.7],[1083.02,399.27],[1085.7,381.18],[1108.31,365.23],[1120.84,369.87],[1127.98,365.32],[1128.61,367.36]]",1083,365,1129,432,1758.80,67.90,38.67,47.32,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00196_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00196_f2.png,융합불량,lack_of_fusion,401,"[[690.05,321.26],[690.61,329.79],[674.4,329.34],[662.31,322.13],[655.58,296.51],[655.97,294.87],[655.32,288.61],[697.76,291.1],[699.1,292.91],[707.07,290.91],[706.58,296.08]]",655,288,708,330,1481.00,51.80,39.84,43.42,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00197_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00197_f0.png,기공,porosity,2011,"[[158.11,88.36],[141.45,93.04],[140.56,91.35],[139.1,90.97],[134.64,85.74],[136.28,79.75],[135.37,79.08],[137.01,76.25],[140.88,73.85],[143.19,71.48],[153.09,68.05]]",134,68,159,94,387.91,22.55,20.91,22.22,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00197_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00197_f1.png,기공,porosity,2011,"[[666.2,155.56],[656.45,157.36],[652.77,159.13],[646.44,166.1],[609.78,158.36],[591.59,118.23]]",591,118,667,167,1386.38,83.43,27.75,42.01,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00201_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00201_f0.png,기공,porosity,2011,"[[642.2,263.92],[635.01,270.27],[631.55,279.98],[613.03,278.54],[598.71,257.82],[607.67,244.14],[640.99,248.27],[642.17,253.54]]",598,244,643,280,1128.42,43.91,33.48,37.90,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00201_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00201_f1.png,기공,porosity,2011,"[[663.84,585.35],[661.4,586.62],[646.69,582.05],[643.42,581.54],[655.57,571.1],[660.59,570.57],[663.78,573.92],[664.73,575.13],[664.04,577.9],[666.17,578.06],[663.13,578.86]]",643,570,667,587,200.62,20.95,15.23,15.98,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00201_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00201_f2.png,기공,porosity,2011,"[[532.44,277.66],[524.77,295.95],[456.84,238.45],[520.63,250.81],[519.99,260.45],[530.27,264.2]]",456,238,533,296,1624.73,89.00,31.78,45.48,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00202_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00202_f0.png,기공,porosity,2011,"[[415.11,244.92],[413.76,244.42],[411.07,246.62],[406.23,250.05],[379.46,265.78],[366.98,255.2],[386.73,207.87],[398.84,202.51]]",366,202,416,266,1650.48,54.11,46.31,45.84,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00204_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00204_f0.png,균열,crack,100,"[[1097.01,324.27],[1058.95,326.05],[1037.62,307.45],[1033.04,284.55],[1030.42,282.26],[1035.66,275.27],[1038.99,268.49],[1100.63,246.06]]",1030,246,1101,327,4037.85,77.96,71.82,71.70,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00204_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00204_f0.png,기공,porosity,2011,"[[1096.31,91.84],[1071.78,91.36],[1064.06,100.04],[1045.79,75.85],[1043.06,57.83],[1043.04,44.12],[1047.4,44.04],[1079.31,20.44],[1121.43,53.53]]",1043,20,1122,101,3823.07,72.02,71.37,69.77,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00204_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00204_f1.png,균열,crack,100,"[[984.88,330.83],[966.77,347.62],[964.91,348.26],[947.6,345.82],[945.02,341.58],[936.81,300.92],[944.6,297.02],[963.57,298.55],[973.18,309.49]]",936,297,985,349,1676.54,55.35,40.12,46.20,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00204_f1.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00204_f1.png,기공,porosity,2011,"[[952.28,123.95],[929.2,168.6],[917.09,159.8],[868.66,130.52],[881.51,81.17],[881.17,74.82],[918.4,78.08],[922.33,69.21],[960.51,116.0]]",868,69,961,169,5377.07,90.59,80.47,82.74,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00204_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00204_f2.png,균열,crack,100,"[[521.11,179.11],[520.23,177.62],[515.55,166.54],[509.02,166.65],[505.89,149.89],[504.43,149.06],[514.68,143.75],[522.51,126.83],[534.21,123.37],[553.09,131.1]]",504,123,554,180,1298.20,57.69,30.54,40.66,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00204_f2.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00204_f2.png,기공,porosity,2011,"[[248.45,189.3],[231.9,201.8],[206.91,190.67],[202.89,197.29],[192.0,173.23],[181.1,173.13],[206.16,125.61]]",181,125,249,202,2423.22,77.71,47.16,55.55,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00208_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00208_f0.png,기공,porosity,2011,"[[613.7,247.4],[607.88,257.23],[593.6,258.53],[583.3,249.01],[586.86,229.74],[588.15,225.99],[596.46,223.49],[600.66,224.35],[608.06,221.46],[610.01,229.7],[612.74,229.22]]",583,221,614,259,866.08,36.26,30.44,33.21,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00209_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00209_f0.png,균열,crack,100,"[[906.37,480.83],[908.98,485.72],[894.9,491.18],[892.23,492.88],[887.07,493.85],[870.21,469.76],[871.38,467.77],[899.87,464.1],[906.39,473.87]]",870,464,909,494,727.57,31.65,31.28,30.44,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00209_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00209_f0.png,기공,porosity,2011,"[[1148.77,689.09],[1138.69,690.99],[1136.7,687.39],[1132.35,683.54],[1134.08,678.59],[1135.15,672.82],[1139.02,668.0],[1141.04,667.46],[1150.82,669.93],[1151.47,669.18]]",1132,667,1152,691,322.93,23.63,17.02,20.28,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00210_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00210_f0.png,기공,porosity,2011,"[[242.27,543.36],[235.33,552.01],[186.36,477.78],[207.04,466.36],[212.66,470.81],[254.56,489.04],[264.99,507.5]]",186,466,265,553,3251.44,88.93,50.73,64.34,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00213_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00213_f0.png,기공,porosity,2011,"[[441.22,515.49],[439.44,519.2],[438.47,517.06],[434.67,491.94],[442.83,491.22],[440.74,494.88],[445.54,500.44],[446.98,502.67],[450.31,502.96]]",434,491,451,520,203.22,27.67,13.82,16.09,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00216_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00216_f0.png,기공,porosity,2011,"[[161.55,149.85],[158.74,141.79],[151.91,130.87],[153.78,112.2],[225.32,70.38],[227.01,76.61],[238.31,75.63],[237.61,96.07],[241.58,97.03]]",151,70,242,150,3154.06,104.95,35.70,63.37,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00217_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00217_f0.png,기공,porosity,2011,"[[1006.57,506.5],[1000.07,503.96],[999.15,503.36],[994.4,495.16],[1002.26,483.13],[995.89,472.61],[1050.15,449.97],[1078.14,478.19]]",994,449,1079,507,2536.14,84.11,36.54,56.83,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00217_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00217_f1.png,기공,porosity,2011,"[[817.71,246.71],[762.2,263.24],[738.66,242.61],[750.22,191.68],[803.4,182.55],[805.07,191.97],[818.05,192.85],[811.53,201.23]]",738,182,819,264,4736.91,86.66,72.56,77.66,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00218_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00218_f0.png,기공,porosity,2011,"[[470.69,606.89],[453.17,616.33],[435.23,615.35],[430.45,605.9],[427.87,575.49],[445.1,570.68],[445.25,564.81]]",427,564,471,617,1342.92,49.17,34.72,41.35,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00220_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00220_f0.png,기공,porosity,2011,"[[796.61,362.23],[768.67,359.82],[752.01,337.35],[739.84,322.64],[746.86,315.76],[816.84,292.35]]",739,292,817,363,3013.03,82.63,59.85,61.94,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00220_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00220_f0.png,슬래그혼입,slag_inclusion,301,"[[277.02,610.6],[272.79,616.04],[268.74,616.25],[265.12,617.59],[259.05,605.99],[258.94,604.93]]",258,604,278,618,114.76,18.95,10.23,12.09,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00223_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00223_f0.png,기공,porosity,2011,"[[826.98,453.4],[762.74,438.37],[751.51,423.28],[786.44,370.01],[799.64,367.87],[841.42,412.41]]",751,367,842,454,4708.10,79.63,79.19,77.42,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00225_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00225_f0.png,기공,porosity,2011,"[[998.64,638.7],[982.78,652.18],[982.2,651.67],[944.12,619.86],[945.66,609.02],[971.74,590.84],[988.37,603.83],[992.02,606.8],[1001.44,611.05],[1002.13,615.79],[1002.64,616.29]]",944,590,1003,653,2125.70,59.68,43.52,52.02,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00225_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00225_f1.png,기공,porosity,2011,"[[392.51,36.43],[387.81,43.97],[374.24,57.82],[363.52,56.37],[347.24,34.13],[392.36,21.42],[393.61,28.43]]",347,21,394,58,979.62,46.88,30.12,35.32,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00226_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00226_f0.png,기공,porosity,2011,"[[734.75,269.15],[735.25,276.65],[725.14,280.96],[720.61,276.36],[702.83,272.75],[697.91,254.11],[699.41,243.16],[705.21,229.52]]",697,229,736,281,1013.18,55.74,27.74,35.92,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00226_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00226_f1.png,기공,porosity,2011,"[[129.65,501.09],[124.44,499.48],[116.32,502.3],[112.49,501.19],[110.98,493.27],[107.84,492.35],[112.04,482.41],[118.33,478.81],[123.17,477.94],[123.79,479.69],[134.01,488.04]]",107,477,135,503,422.61,25.44,23.46,23.20,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00229_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00229_f0.png,융합불량,lack_of_fusion,401,"[[248.17,307.53],[202.1,312.54],[204.73,307.97],[192.31,298.38],[198.83,280.64],[207.42,259.48]]",192,259,249,313,1472.53,63.00,38.38,43.30,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00229_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00229_f1.png,융합불량,lack_of_fusion,401,"[[1092.53,254.96],[1084.71,262.43],[1029.71,267.94],[1028.49,264.59],[1031.2,256.09],[1021.42,241.33],[1026.74,219.51],[1074.55,197.6],[1084.91,211.54]]",1021,197,1093,268,3566.32,67.68,65.61,67.39,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00229_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00229_f2.png,융합불량,lack_of_fusion,401,"[[496.09,377.0],[487.71,380.04],[490.85,387.58],[487.63,385.0],[470.04,387.17],[452.98,381.95],[447.59,373.05],[464.67,344.7],[465.75,343.79],[490.81,345.88],[488.61,348.67]]",447,343,497,388,1504.31,48.66,42.87,43.76,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00229_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00229_f3.png,융합불량,lack_of_fusion,401,"[[579.2,496.31],[573.73,499.85],[573.0,498.35],[572.87,501.42],[545.85,489.44],[563.38,460.12],[574.27,458.43],[579.58,462.84],[586.59,470.71]]",545,458,587,502,1071.02,41.20,32.15,36.93,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00230_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00230_f0.png,기공,porosity,2011,"[[128.18,273.34],[122.16,268.22],[121.01,265.3],[120.66,262.2],[123.21,262.53],[132.29,254.99],[134.42,256.35],[139.65,257.48]]",120,254,140,274,166.62,19.57,12.62,14.57,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00230_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00230_f1.png,기공,porosity,2011,"[[440.02,311.27],[438.94,316.94],[399.78,335.92],[374.76,299.35],[393.79,282.71],[397.51,275.5],[404.54,282.27]]",374,275,441,336,2002.93,58.58,45.61,50.50,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00230_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00230_f2.png,기공,porosity,2011,"[[920.89,177.5],[918.63,177.94],[894.64,200.54],[875.01,216.35],[867.47,208.32],[832.4,183.87],[846.7,138.31],[895.49,120.49],[898.64,126.51],[907.57,128.71]]",832,120,921,217,5326.39,92.88,78.39,82.35,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00230_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00230_f3.png,기공,porosity,2011,"[[71.35,564.45],[63.76,574.67],[33.5,577.66],[34.35,538.43],[34.15,531.51],[38.9,530.7],[45.97,531.91],[47.98,525.52],[76.59,542.6],[75.98,551.92]]",33,525,77,578,1687.35,52.34,42.59,46.35,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00231_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00231_f0.png,기공,porosity,2011,"[[751.77,685.94],[755.23,689.95],[734.53,710.68],[720.02,710.25],[720.34,708.68],[698.42,679.62],[704.56,670.33],[714.53,658.67],[714.94,655.57],[731.13,656.81]]",698,655,756,711,1894.09,56.09,40.42,49.11,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00232_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00232_f0.png,기공,porosity,2011,"[[420.87,225.1],[393.88,231.7],[391.0,229.85],[379.89,229.11],[384.77,223.72],[371.49,207.86],[395.14,182.11]]",371,182,421,232,1289.30,50.10,37.22,40.52,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00236_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00236_f0.png,기공,porosity,2011,"[[803.84,335.41],[790.82,341.41],[774.52,334.09],[773.78,332.16],[769.81,326.34],[775.65,302.89],[776.32,299.65],[810.55,298.69],[811.38,309.77]]",769,298,812,342,1365.08,46.18,36.46,41.69,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00237_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00237_f0.png,융합불량,lack_of_fusion,401,"[[425.54,80.5],[353.33,96.8],[349.27,80.8],[390.18,38.47],[403.01,55.23],[406.71,50.61],[423.79,74.45]]",349,38,426,97,2321.79,74.46,48.78,54.37,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00237_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00237_f1.png,융합불량,lack_of_fusion,401,"[[139.44,652.55],[132.12,657.62],[129.48,657.4],[128.97,654.08],[127.19,652.38],[128.41,651.6],[128.79,649.18],[136.4,644.55],[138.42,646.79]]",127,644,140,658,96.09,13.15,8.94,11.06,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00237_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00237_f2.png,융합불량,lack_of_fusion,401,"[[140.4,604.52],[127.85,612.23],[122.84,604.88],[121.48,599.81],[128.09,592.43],[135.17,594.64],[137.02,594.15],[137.13,596.72],[138.73,595.63],[140.12,600.42],[141.49,600.15]]",121,592,142,613,244.47,18.38,16.75,17.64,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00237_f3.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00237_f3.png,융합불량,lack_of_fusion,401,"[[822.85,321.66],[815.45,323.11],[808.84,316.36],[811.43,311.12],[818.74,306.99],[822.81,310.92],[823.67,313.24]]",808,306,824,324,161.79,15.52,13.79,14.35,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00238_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00238_f0.png,기공,porosity,2011,"[[240.43,83.59],[234.51,106.07],[187.35,107.03],[178.92,60.05],[211.3,50.72],[222.38,48.03],[224.69,50.3],[242.34,70.27]]",178,48,243,108,2919.43,60.62,59.27,60.97,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00240_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00240_f0.png,슬래그혼입,slag_inclusion,301,"[[480.56,87.09],[471.2,93.18],[448.3,115.14],[429.54,114.98],[393.52,103.1],[394.3,93.15],[389.81,69.75],[398.35,57.02],[444.52,27.67],[454.9,37.56],[478.66,53.13]]",389,27,481,116,5558.72,97.04,76.63,84.13,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00242_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00242_f0.png,기공,porosity,2011,"[[1237.2,52.91],[1216.34,71.6],[1212.97,69.12],[1198.06,58.55],[1216.49,33.0],[1226.37,32.18]]",1198,32,1238,72,861.15,37.95,28.44,33.11,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00243_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00243_f0.png,균열,crack,100,"[[50.5,326.73],[41.4,321.54],[39.59,314.0],[42.24,313.46],[43.35,308.61],[49.33,307.39],[57.93,310.97],[57.07,314.8]]",39,307,58,327,223.88,17.39,15.70,16.88,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00243_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00243_f0.png,슬래그혼입,slag_inclusion,301,"[[406.94,450.58],[379.31,459.75],[371.13,436.03],[382.92,414.54],[407.87,418.46],[410.08,424.13]]",371,414,411,460,1276.40,45.32,37.28,40.31,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00244_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00244_f0.png,기공,porosity,2011,"[[695.68,188.76],[647.29,175.78],[639.99,171.04],[645.79,139.45],[692.71,131.64],[714.74,146.83]]",639,131,715,189,2956.57,68.51,54.40,61.35,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00244_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00244_f1.png,기공,porosity,2011,"[[130.36,259.27],[124.11,270.0],[121.53,277.98],[113.73,274.45],[100.99,269.94],[88.97,264.42],[88.13,263.54],[99.68,237.12],[105.08,231.46],[112.42,230.22]]",88,230,131,278,1174.78,40.97,36.98,38.68,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00244_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00244_f2.png,기공,porosity,2011,"[[1147.52,460.69],[1137.94,453.45],[1131.07,459.68],[1116.89,452.43],[1118.64,447.38],[1117.31,437.0],[1110.07,429.05],[1118.94,411.83],[1133.92,401.44],[1171.74,420.56]]",1110,401,1172,461,2225.29,53.45,50.94,53.23,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00247_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00247_f0.png,균열,crack,100,"[[459.52,410.66],[455.36,412.61],[450.62,414.98],[439.65,416.72],[434.41,417.36],[431.68,399.9],[430.21,398.47],[433.55,389.92],[443.57,387.09]]",430,387,460,418,551.83,28.76,25.97,26.51,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00247_f0.png#1,aihub71761:data/raw/aihub71761/RT/ST/w00247_f0.png,기공,porosity,2011,"[[672.2,598.9],[664.46,603.12],[662.17,604.7],[658.63,606.42],[643.45,601.17],[653.86,560.78],[666.13,567.22],[675.33,572.01]]",643,560,676,607,967.85,43.01,27.27,35.10,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00248_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00248_f0.png,균열,crack,100,"[[181.99,557.52],[181.52,557.47],[176.99,559.13],[176.5,553.27],[170.66,555.25],[171.28,552.75],[170.84,548.87],[169.23,537.07],[169.28,528.59]]",169,528,182,560,144.73,31.60,9.46,13.57,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00249_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00249_f0.png,기공,porosity,2011,"[[1129.25,382.18],[1124.31,391.22],[1100.79,399.4],[1099.11,401.66],[1096.01,394.26],[1091.84,391.87],[1114.87,359.82],[1118.97,366.19],[1128.14,373.91],[1125.83,375.8],[1131.61,379.47]]",1091,359,1132,402,798.18,43.17,25.99,31.88,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00249_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00249_f1.png,기공,porosity,2011,"[[797.21,210.41],[793.09,211.25],[778.98,215.14],[777.17,212.09],[776.87,200.62],[790.25,198.0],[796.67,205.81]]",776,198,798,216,249.97,20.34,14.65,17.84,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00249_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00249_f2.png,기공,porosity,2011,"[[78.29,115.66],[71.49,117.89],[62.67,121.52],[61.08,127.25],[57.99,128.78],[37.04,114.84]]",37,114,79,129,241.06,41.26,13.52,17.52,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00251_f0.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00251_f0.png,슬래그혼입,slag_inclusion,301,"[[798.12,80.83],[798.29,87.83],[770.33,117.25],[709.44,84.18],[710.22,54.14],[710.82,50.1],[708.63,45.03],[707.25,42.27]]",707,42,799,118,3471.36,101.60,44.38,66.48,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00251_f1.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00251_f1.png,슬래그혼입,slag_inclusion,301,"[[934.2,270.04],[885.38,297.73],[879.77,297.8],[873.05,272.19],[861.8,270.49],[877.18,248.46],[888.17,230.52],[913.12,230.41],[924.58,242.84]]",861,230,935,298,2945.97,68.25,57.08,61.24,,,True,
aihub71761:data/raw/aihub71761/RT/ST/w00251_f2.png#0,aihub71761:data/raw/aihub71761/RT/ST/w00251_f2.png,슬래그혼입,slag_inclusion,301,"[[937.41,556.73],[910.2,552.28],[885.03,533.72],[888.51,518.13],[889.92,517.08],[900.65,497.46],[934.31,488.12],[941.74,499.41],[945.23,507.03]]",885,488,946,557,2899.42,67.29,55.32,60.76,,,True,
